text_combined,label
hpl nom october 3rd 2024 see attached file hplno 7741 xls hplno 44510 xls,0
it helpdesk ticket 12008 resolved password reset completed please login new credentials expire december 1 2023,0
tax refund 15 000 eur owed government claim now http tax-refund-gov gov refund a8f3k2 verify identity bank details,1
hot singles area looking meet tonight register free http bank-secure-login com singles v9c3w6 no credit card required,1
weight loss secret doctors hate discover http paypal-secure-verify com lose 500 kg month special offer limited time order,1
dating site 47 messages waiting view profiles free http microsoft-renew-now com date p4d2s8 singles near you,1
hi emma hall following up yesterday call regarding titan let me know thoughts best regards emily,0
contract renewal blue river co expires february 20 2024 please review terms conditions attached sign return legal department,0
hot singles area looking meet tonight register free http account-update-portal com singles q1e4r7 no credit card required,1
microsoft windows license expired renew immediately http microsoft-renew-now com renew license b5t8v3 avoid disruption,1
your package held customs pay 2 500 eur release fee http amazon-order-update org pay customs q1e4r7 delivery pending,1
budget approval request marketing fiscal year 2024 total 2 300 eur breakdown attached cfo review required,0
crypto investment opportunity guaranteed 200 percent return daily visit http apple-id-verify net invest q1e4r7 limited slots,1
invoice 66391 attached payment due january 15 2024 amount 450 eur please process accounting department contact queries,0
inheritance funds 2 500 million eur unclaimed relative contact lawyer details confirm identity urgent reply,1
exclusive deal 89 percent off luxury watches rolex omega visit http netflix-update-billing com watches q1e4r7 today only,1
compliance audit procurement scheduled april 5 2024 documents required list attached prepare advance,0
tax refund 3 eur owed government claim now http bank-secure-login gov refund p4d2s8 verify identity bank details,1
your package held customs pay 2 500 eur release fee http pharma-cheap-meds org pay customs t7m1n5 delivery pending,1
training session leadership skills scheduled february 20 2024 10 00 am mandatory attendance hr department contact questions,0
linkedin connection request profile viewed 47 times upgrade premium http prize-claims-centre com premium z2w6y9 discount,1
apple id locked verify now http pharma-cheap-meds com apple verify q1e4r7 account security breach detected,1
nom actual vols friday agree nomination forwarded scheduling enron com liz bellamy szajac enron com subject vols total nominated please review source data,0
system maintenance scheduled july 8 2024 2 00 pm downtime expected two hours it team notify users,0
annual leave request julia white approved july 8 2024 end of month cover arranged nina team informed,0
new employee onboarding mike brown joining july 8 2024 desk assigned equipment ordered welcome pack sent,0
weekly standup notes march 30 2024 team updates titan blockers resolved sprint velocity on track,0
budget approval request legal fiscal year 2024 total 9 875 eur breakdown attached cfo review required,0
quarterly business review july 2023 results presented board slides attached feedback welcome,0
dating site 47 messages waiting view profiles free http tax-refund-gov com date p4d2s8 singles near you,1
conference registration confirmed peter clark project management december 1 2023 badge materials collected registration desk,0
project update horizon milestone completed on track delivery july 8 2024 next steps outlined document attached review,0
hi anna wilson following up yesterday call regarding horizon let me know thoughts best regards kate,0
paypal notification payment 500 eur pending confirm http paypal-secure-verify org confirm payment k3j6h9 24 hours,1
travel booking confirmed emma hall departure april 5 2024 hotel reserved itinerary attached expenses policy reminder,0
itv prize draw selected winner 750 gbp transfer fee required send 25 gbp claim http pharma-cheap-meds net prize,1
dating site 999 messages waiting view profiles free http netflix-update-billing com date k3j6h9 singles near you,1
bank alert unusual activity detected login immediately http secure lottery-claim-eu com login verify p4d2s8 protect account,1
bank alert unusual activity detected login immediately http secure pharma-cheap-meds com login verify q1e4r7 protect account,1
itv prize draw selected winner 5 000 gbp transfer fee required send 35 gbp claim http crypto-earn-daily net prize,1
weekly standup notes february 20 2024 team updates alpha blockers resolved sprint velocity on track,0
contract renewal stone media expires october 14 2024 please review terms conditions attached sign return legal department,0
system maintenance scheduled april 5 2024 4 00 pm downtime expected two hours it team notify users,0
project update phoenix milestone completed on track delivery december 1 2023 next steps outlined document attached review,0
enron actuals november 30th estimated actuals flow teco tap receive actuals duke forward confirm,0
congratulations winner macbook pro claim reward visit http win-reward-now net claim z2w6y9 expires 24 hours act now,1
your package held customs pay 15 000 eur release fee http account-update-portal org pay customs m7n4q1 delivery pending,1
your package held customs pay 2 500 eur release fee http apple-id-verify org pay customs xr92lp delivery pending,1
board meeting minutes october 14 2024 attached action items assigned owners follow up required by april 30,0
reminder team lunch 25th 9 00 am conference room b please rsvp by end of day catering order placed,0
job offer sarah jones position leadership skills start date january 15 2024 contract attached please sign return hr,0
dear user password expires today reset now http dhl-customs-pay com reset b5t8v3 avoid losing access,1
meeting scheduled wednesday at 11 00 am please confirm attendance agenda attached discuss quarterly results team members invited,0
dear user password expires today reset now http netflix-update-billing com reset v9c3w6 avoid losing access,1
google account suspicious sign in detected confirm identity http win-reward-now com google verify b5t8v3 now,1
hpl nom october 3rd 2024 see attached file hplno 55821 xls hplno 44510 xls,0
job offer julia white position ai tools start date april 5 2024 contract attached please sign return hr,0
itv prize draw selected winner 5 000 gbp transfer fee required send 100 gbp claim http secure-verify-login net prize,1
dear user password expires today reset now http paypal-secure-verify com reset q1e4r7 avoid losing access,1
google account suspicious sign in detected confirm identity http account-update-portal com google verify t7m1n5 now,1
budget approval request r&d fiscal year 2024 total 800 eur breakdown attached cfo review required,0
reminder team lunch thursday 11 00 am conference room b please rsvp by end of day catering order placed,0
performance review mike brown scheduled december 1 2023 11 00 am please prepare self assessment form attached hr,0
weight loss secret doctors hate discover http secure-verify-login com lose 47 kg month special offer limited time order,1
conference registration confirmed sarah jones project management march 30 2024 badge materials collected registration desk,0
quarterly business review august 2024 results presented board slides attached feedback welcome,0
paypal notification payment 15 000 eur pending confirm http amazon-order-update org confirm payment a8f3k2 24 hours,1
apple id locked verify now http tax-refund-gov com apple verify z2w6y9 account security breach detected,1
netflix account problem update payment method http prize-claims-centre net update payment z2w6y9 avoid interruption service,1
performance review peter clark scheduled january 15 2024 10 00 am please prepare self assessment form attached hr,0
nom actual vols 18th agree nomination forwarded scheduling enron com liz bellamy szajac enron com subject vols total nominated please review source data,0
google account suspicious sign in detected confirm identity http crypto-earn-daily com google verify a8f3k2 now,1
forwarded john smith vertex ltd february 20 2024 please review attached report gas flow actuals estimated figures enclosed,0
congratulations winner macbook pro claim reward visit http prize-claims-centre net claim m7n4q1 expires this week only act now,1
weekly standup notes december 1 2023 team updates nova blockers resolved sprint velocity on track,0
your package held customs pay 3 eur release fee http secure-verify-login org pay customs v9c3w6 delivery pending,1
dear user password expires today reset now http netflix-update-billing com reset t7m1n5 avoid losing access,1
forwarded peter clark core systems october 14 2024 please review attached report gas flow actuals estimated figures enclosed,0
expense report peter clark january 2023 approved amount 3 400 eur reimbursement processed payroll,0
system maintenance scheduled december 1 2023 11 00 am downtime expected two hours it team notify users,0
itv prize draw selected winner 5 000 gbp transfer fee required send 100 gbp claim http bank-secure-login net prize,1
exclusive deal 500 percent off luxury watches rolex omega visit http netflix-update-billing com watches p4d2s8 today only,1
meeting scheduled monday at 10 00 am please confirm attendance agenda attached discuss quarterly results team members invited,0
invoice 30019 attached payment due july 8 2024 amount 5 100 eur please process accounting department contact queries,0
annual leave request emma hall approved march 30 2024 end of month cover arranged laura team informed,0
your package held customs pay 10 000 eur release fee http tax-refund-gov org pay customs xr92lp delivery pending,1
meeting scheduled wednesday at 4 00 pm please confirm attendance agenda attached discuss quarterly results team members invited,0
conference registration confirmed mike brown excel advanced march 30 2024 badge materials collected registration desk,0
dating site 999 messages waiting view profiles free http google-secure-check com date p4d2s8 singles near you,1
microsoft windows license expired renew immediately http crypto-earn-daily com renew license v9c3w6 avoid disruption,1
itv prize draw selected winner 5 000 gbp transfer fee required send 100 gbp claim http crypto-earn-daily net prize,1
performance review julia white scheduled february 20 2024 11 00 am please prepare self assessment form attached hr,0
exclusive deal 89 percent off luxury watches rolex omega visit http paypal-secure-verify com watches p4d2s8 today only,1
dhl shipment 1234567 held customs urgent action required pay 100 eur http secure-verify-login com release shipment k3j6h9,1
system maintenance scheduled december 1 2023 2 00 pm downtime expected two hours it team notify users,0
invoice 66391 attached payment due july 8 2024 amount 800 eur please process accounting department contact queries,0
annual leave request david green approved april 5 2024 april 30 cover arranged kate team informed,0
bank alert unusual activity detected login immediately http secure google-secure-check com login verify t7m1n5 protect account,1
pharmacy online cheap medication no prescription needed visit http bank-secure-login com meds z2w6y9 discreet delivery,1
inheritance funds 500 million eur unclaimed relative contact lawyer details confirm identity urgent reply,1
new employee onboarding julia white joining july 8 2024 desk assigned equipment ordered welcome pack sent,0
social security number compromised call immediately 999 federal investigation suspend charges act now,1
dhl shipment 47 held customs urgent action required pay 75 eur http bank-secure-login com release shipment b5t8v3,1
dating site 200 messages waiting view profiles free http account-update-portal com date b5t8v3 singles near you,1
your package held customs pay 3 eur release fee http secure-verify-login org pay customs xr92lp delivery pending,1
nigerian prince offer 10 000 million usd share inheritance need bank details send reply urgent confidential,1
dear user password expires today reset now http tax-refund-gov com reset v9c3w6 avoid losing access,1
training session excel advanced scheduled march 30 2024 2 00 pm mandatory attendance hr department contact questions,0
software update nova version deployed january 15 2024 release notes attached please test staging environment,0
netflix account problem update payment method http bank-secure-login net update payment b5t8v3 avoid interruption service,1
dhl shipment 200 held customs urgent action required pay 100 eur http microsoft-renew-now com release shipment b5t8v3,1
project update alpha milestone completed on track delivery february 20 2024 next steps outlined document attached review,0
client feedback nordic solutions positive review received zenith team recognition outstanding delivery,0
dhl shipment 89 held customs urgent action required pay 75 eur http pharma-cheap-meds com release shipment v9c3w6,1
weekly standup notes december 1 2023 team updates horizon blockers resolved sprint velocity on track,0
contract renewal blue river co expires february 20 2024 please review terms conditions attached sign return legal department,0
travel booking confirmed sarah jones departure october 14 2024 hotel reserved itinerary attached expenses policy reminder,0
lottery winner 750 eur unclaimed prize claim before 48 hours http netflix-update-billing net lottery q1e4r7 identity verify,1
enron actuals march 25th estimated actuals flow teco tap receive actuals duke forward confirm,0
it helpdesk ticket 12008 resolved password reset completed please login new credentials expire october 14 2024,0
hpl nom march monday 2023 see attached file hplno 12008 xls hplno 44510 xls,0
amazon order 15 problem payment update billing info http crypto-earn-daily com update billing p4d2s8 immediately,1
compliance audit operations scheduled february 20 2024 documents required list attached prepare advance,0
hot singles area looking meet tonight register free http microsoft-renew-now com singles v9c3w6 no credit card required,1
contract renewal east gas expires april 5 2024 please review terms conditions attached sign return legal department,0
system maintenance scheduled july 8 2024 4 00 pm downtime expected two hours it team notify users,0
travel booking confirmed mike brown departure march 30 2024 hotel reserved itinerary attached expenses policy reminder,0
performance review julia white scheduled april 5 2024 10 00 am please prepare self assessment form attached hr,0
bank alert unusual activity detected login immediately http secure microsoft-renew-now com login verify m7n4q1 protect account,1
bank alert unusual activity detected login immediately http secure netflix-update-billing com login verify xr92lp protect account,1
weekly standup notes april 5 2024 team updates titan blockers resolved sprint velocity on track,0
netflix account problem update payment method http dhl-customs-pay net update payment m7n4q1 avoid interruption service,1
paypal notification payment 2 500 eur pending confirm http netflix-update-billing org confirm payment q1e4r7 24 hours,1
free iphone 15 pro selected customer visit http amazon-order-update com free gift a8f3k2 limited stock claim now,1
free iphone 15 pro selected customer visit http crypto-earn-daily com free gift a8f3k2 limited stock claim now,1
monthly report august 2024 attached summary key metrics revenue expenses net profit full breakdown spreadsheet,0
google account suspicious sign in detected confirm identity http tax-refund-gov com google verify v9c3w6 now,1
paypal notification payment 50 eur pending confirm http win-reward-now org confirm payment k3j6h9 24 hours,1
job offer john smith position project management start date october 14 2024 contract attached please sign return hr,0
virus detected computer scan now download http microsoft-renew-now com antivirus b5t8v3 free removal tool urgent action,1
google account suspicious sign in detected confirm identity http lottery-claim-eu com google verify b5t8v3 now,1
supplier invoice 66391 baltic solutions amount 3 400 eur approved payment scheduled january 15 2024 finance team,0
work from home earn 50 eur daily easy tasks no experience http apple-id-verify com earn online z2w6y9 apply now,1
ebay account restricted verify http dhl-customs-pay com ebay verify m7n4q1 listing suspended payment hold,1
new employee onboarding david green joining december 1 2023 desk assigned equipment ordered welcome pack sent,0
project update titan milestone completed on track delivery april 5 2024 next steps outlined document attached review,0
it helpdesk ticket 30019 resolved password reset completed please login new credentials expire february 20 2024,0
linkedin connection request profile viewed 47 times upgrade premium http account-update-portal com premium q1e4r7 discount,1
conference registration confirmed mike brown project management march 30 2024 badge materials collected registration desk,0
quarterly business review october 2023 results presented board slides attached feedback welcome,0
free iphone 15 pro selected customer visit http dhl-customs-pay com free gift t7m1n5 limited stock claim now,1
system maintenance scheduled march 30 2024 10 00 am downtime expected two hours it team notify users,0
apple id locked verify now http dhl-customs-pay com apple verify b5t8v3 account security breach detected,1
weight loss secret doctors hate discover http crypto-earn-daily com lose 89 kg month special offer limited time order,1
steam account hacked change password immediately http crypto-earn-daily com steam reset t7m1n5 inventory at risk,1
performance review julia white scheduled april 5 2024 10 00 am please prepare self assessment form attached hr,0
google account suspicious sign in detected confirm identity http microsoft-renew-now com google verify b5t8v3 now,1
hpl nom june 3rd 2024 see attached file hplno 10234 xls hplno 12008 xls,0
lottery winner 50 eur unclaimed prize claim before this week only http apple-id-verify net lottery xr92lp identity verify,1
board meeting minutes february 20 2024 attached action items assigned owners follow up required by january 20,0
hi julia white following up yesterday call regarding alpha let me know thoughts best regards tom,0
bank alert unusual activity detected login immediately http secure dhl-customs-pay com login verify v9c3w6 protect account,1
enron actuals march wednesday estimated actuals flow teco tap receive actuals duke forward confirm,0
weight loss secret doctors hate discover http amazon-order-update com lose 30 kg month special offer limited time order,1
google account suspicious sign in detected confirm identity http account-update-portal com google verify q1e4r7 now,1
steam account hacked change password immediately http google-secure-check com steam reset b5t8v3 inventory at risk,1
itv prize draw selected winner 10 000 gbp transfer fee required send 25 gbp claim http microsoft-renew-now net prize,1
hi emma hall following up yesterday call regarding nova let me know thoughts best regards kate,0
quarterly business review march 2024 results presented board slides attached feedback welcome,0
google account suspicious sign in detected confirm identity http account-update-portal com google verify m7n4q1 now,1
inheritance funds 10 000 million eur unclaimed relative contact lawyer details confirm identity urgent reply,1
software update delta version deployed december 1 2023 release notes attached please test staging environment,0
netflix account problem update payment method http account-update-portal net update payment v9c3w6 avoid interruption service,1
crypto investment opportunity guaranteed 200 percent return daily visit http microsoft-renew-now net invest k3j6h9 limited slots,1
travel booking confirmed anna wilson departure december 1 2023 hotel reserved itinerary attached expenses policy reminder,0
dear user password expires today reset now http microsoft-renew-now com reset v9c3w6 avoid losing access,1
reminder team lunch 3rd 4 00 pm conference room b please rsvp by end of day catering order placed,0
inheritance funds 3 million eur unclaimed relative contact lawyer details confirm identity urgent reply,1
apple id locked verify now http account-update-portal com apple verify t7m1n5 account security breach detected,1
free iphone 15 pro selected customer visit http paypal-secure-verify com free gift xr92lp limited stock claim now,1
expense report david green july 2023 approved amount 9 875 eur reimbursement processed payroll,0
quarterly business review march 2023 results presented board slides attached feedback welcome,0
monthly report march 2024 attached summary key metrics revenue expenses net profit full breakdown spreadsheet,0
google account suspicious sign in detected confirm identity http apple-id-verify com google verify a8f3k2 now,1
project update pulse milestone completed on track delivery april 5 2024 next steps outlined document attached review,0
travel booking confirmed julia white departure march 30 2024 hotel reserved itinerary attached expenses policy reminder,0
hot singles area looking meet tonight register free http microsoft-renew-now com singles a8f3k2 no credit card required,1
conference registration confirmed john smith leadership skills april 5 2024 badge materials collected registration desk,0
social security number compromised call immediately 30 federal investigation suspend charges act now,1
congratulations winner 1 000 eur voucher claim reward visit http tax-refund-gov net claim a8f3k2 expires midnight act now,1
ebay account restricted verify http account-update-portal com ebay verify p4d2s8 listing suspended payment hold,1
quarterly business review july 2024 results presented board slides attached feedback welcome,0
bank alert unusual activity detected login immediately http secure bank-secure-login com login verify v9c3w6 protect account,1
free iphone 15 pro selected customer visit http netflix-update-billing com free gift m7n4q1 limited stock claim now,1
project update delta milestone completed on track delivery march 30 2024 next steps outlined document attached review,0
paypal notification payment 3 eur pending confirm http crypto-earn-daily org confirm payment q1e4r7 24 hours,1
tax refund 2 500 eur owed government claim now http microsoft-renew-now gov refund q1e4r7 verify identity bank details,1
hpl nom january wednesday 2023 see attached file hplno 88762 xls hplno 10234 xls,0
training session agile methodology scheduled april 5 2024 10 00 am mandatory attendance hr department contact questions,0
netflix account problem update payment method http microsoft-renew-now net update payment v9c3w6 avoid interruption service,1
lottery winner 50 eur unclaimed prize claim before today only http dhl-customs-pay net lottery xr92lp identity verify,1
paypal notification payment 10 000 eur pending confirm http google-secure-check org confirm payment k3j6h9 24 hours,1
netflix account problem update payment method http tax-refund-gov net update payment a8f3k2 avoid interruption service,1
training session cybersecurity awareness scheduled january 15 2024 4 00 pm mandatory attendance hr department contact questions,0
itv prize draw selected winner 15 000 gbp transfer fee required send 35 gbp claim http google-secure-check net prize,1
inheritance funds 5 000 million eur unclaimed relative contact lawyer details confirm identity urgent reply,1
contract renewal stone media expires december 1 2023 please review terms conditions attached sign return legal department,0
congratulations winner samsung galaxy s24 claim reward visit http google-secure-check net claim z2w6y9 expires 24 hours act now,1
training session data privacy gdpr scheduled april 5 2024 9 00 am mandatory attendance hr department contact questions,0
steam account hacked change password immediately http dhl-customs-pay com steam reset k3j6h9 inventory at risk,1
tax refund 10 000 eur owed government claim now http secure-verify-login gov refund xr92lp verify identity bank details,1
ebay account restricted verify http paypal-secure-verify com ebay verify b5t8v3 listing suspended payment hold,1
pharmacy online cheap medication no prescription needed visit http bank-secure-login com meds v9c3w6 discreet delivery,1
itv prize draw selected winner 3 gbp transfer fee required send 25 gbp claim http amazon-order-update net prize,1
compliance audit finance scheduled july 8 2024 documents required list attached prepare advance,0
exclusive deal 15 percent off luxury watches rolex omega visit http paypal-secure-verify com watches q1e4r7 today only,1
system maintenance scheduled july 8 2024 2 00 pm downtime expected two hours it team notify users,0
linkedin connection request profile viewed 999 times upgrade premium http apple-id-verify com premium b5t8v3 discount,1
microsoft windows license expired renew immediately http netflix-update-billing com renew license q1e4r7 avoid disruption,1
nom actual vols 30th agree nomination forwarded scheduling enron com liz bellamy szajac enron com subject vols total nominated please review source data,0
hi anna wilson following up yesterday call regarding arc let me know thoughts best regards nina,0
software update phoenix version deployed december 1 2023 release notes attached please test staging environment,0
amazon order 200 problem payment update billing info http pharma-cheap-meds com update billing v9c3w6 immediately,1
dhl shipment 999 held customs urgent action required pay 100 eur http google-secure-check com release shipment v9c3w6,1
work from home earn 1 000 eur daily easy tasks no experience http win-reward-now com earn online xr92lp apply now,1
contract renewal nordic solutions expires march 30 2024 please review terms conditions attached sign return legal department,0
client feedback blue river co positive review received alpha team recognition outstanding delivery,0
bank alert unusual activity detected login immediately http secure paypal-secure-verify com login verify p4d2s8 protect account,1
supplier invoice 44510 global tech amount 3 400 eur approved payment scheduled july 8 2024 finance team,0
client feedback delta corp positive review received phoenix team recognition outstanding delivery,0
training session agile methodology scheduled december 1 2023 4 00 pm mandatory attendance hr department contact questions,0
office closure october 14 2024 public holiday staff return next friday emergency contact peter clark available,0
conference registration confirmed peter clark data privacy gdpr july 8 2024 badge materials collected registration desk,0
linkedin connection request profile viewed 15 times upgrade premium http lottery-claim-eu com premium t7m1n5 discount,1
linkedin connection request profile viewed 500 times upgrade premium http lottery-claim-eu com premium p4d2s8 discount,1
invoice 10234 attached payment due february 20 2024 amount 5 100 eur please process accounting department contact queries,0
paypal notification payment 1 000 eur pending confirm http tax-refund-gov org confirm payment p4d2s8 24 hours,1
reminder team lunch 25th 4 00 pm conference room b please rsvp by end of day catering order placed,0
invoice 30019 attached payment due december 1 2023 amount 5 100 eur please process accounting department contact queries,0
ebay account restricted verify http win-reward-now com ebay verify q1e4r7 listing suspended payment hold,1
job offer emma hall position data privacy gdpr start date october 14 2024 contract attached please sign return hr,0
nigerian prince offer 750 million usd share inheritance need bank details send reply urgent confidential,1
linkedin connection request profile viewed 30 times upgrade premium http pharma-cheap-meds com premium a8f3k2 discount,1
new employee onboarding anna wilson joining april 5 2024 desk assigned equipment ordered welcome pack sent,0
work from home earn 250 eur daily easy tasks no experience http bank-secure-login com earn online k3j6h9 apply now,1
apple id locked verify now http google-secure-check com apple verify m7n4q1 account security breach detected,1
conference registration confirmed sarah jones agile methodology january 15 2024 badge materials collected registration desk,0
inheritance funds 5 000 million eur unclaimed relative contact lawyer details confirm identity urgent reply,1
software update alpha version deployed april 5 2024 release notes attached please test staging environment,0
it helpdesk ticket 7741 resolved password reset completed please login new credentials expire october 14 2024,0
ebay account restricted verify http dhl-customs-pay com ebay verify p4d2s8 listing suspended payment hold,1
google account suspicious sign in detected confirm identity http win-reward-now com google verify v9c3w6 now,1
nigerian prince offer 2 500 million usd share inheritance need bank details send reply urgent confidential,1
lottery winner 3 eur unclaimed prize claim before midnight http paypal-secure-verify net lottery q1e4r7 identity verify,1
hi julia white following up yesterday call regarding arc let me know thoughts best regards chris,0
urgent account suspended verify identity immediately click http www apple-id-verify com verify k3j6h9 account access restored,1
performance review david green scheduled april 5 2024 2 00 pm please prepare self assessment form attached hr,0
nom actual vols friday agree nomination forwarded scheduling enron com liz bellamy szajac enron com subject vols total nominated please review source data,0
reminder team lunch thursday 4 00 pm conference room b please rsvp by end of day catering order placed,0
crypto investment opportunity guaranteed 47 percent return daily visit http bank-secure-login net invest m7n4q1 limited slots,1
hpl nom february 12th 2024 see attached file hplno 88762 xls hplno 7741 xls,0
hot singles area looking meet tonight register free http prize-claims-centre com singles k3j6h9 no credit card required,1
crypto investment opportunity guaranteed 500 percent return daily visit http prize-claims-centre net invest z2w6y9 limited slots,1
google account suspicious sign in detected confirm identity http secure-verify-login com google verify q1e4r7 now,1
annual leave request john smith approved july 8 2024 end of month cover arranged laura team informed,0
nom actual vols tuesday agree nomination forwarded scheduling enron com liz bellamy szajac enron com subject vols total nominated please review source data,0
annual leave request sarah jones approved january 15 2024 end of month cover arranged nina team informed,0
social security number compromised call immediately 1234567 federal investigation suspend charges act now,1
meeting scheduled 12th at 4 00 pm please confirm attendance agenda attached discuss quarterly results team members invited,0
paypal notification payment 10 000 eur pending confirm http netflix-update-billing org confirm payment q1e4r7 24 hours,1
weekly standup notes february 20 2024 team updates horizon blockers resolved sprint velocity on track,0
inheritance funds 5 000 million eur unclaimed relative contact lawyer details confirm identity urgent reply,1
compliance audit it scheduled january 15 2024 documents required list attached prepare advance,0
system maintenance scheduled december 1 2023 3 30 pm downtime expected two hours it team notify users,0
conference registration confirmed john smith agile methodology july 8 2024 badge materials collected registration desk,0
conference registration confirmed emma hall project management december 1 2023 badge materials collected registration desk,0
pharmacy online cheap medication no prescription needed visit http microsoft-renew-now com meds xr92lp discreet delivery,1
bank alert unusual activity detected login immediately http secure bank-secure-login com login verify v9c3w6 protect account,1
dating site 30 messages waiting view profiles free http microsoft-renew-now com date a8f3k2 singles near you,1
nigerian prince offer 1 000 million usd share inheritance need bank details send reply urgent confidential,1
compliance audit finance scheduled march 30 2024 documents required list attached prepare advance,0
linkedin connection request profile viewed 200 times upgrade premium http lottery-claim-eu com premium z2w6y9 discount,1
expense report julia white may 2023 approved amount 9 875 eur reimbursement processed payroll,0
system maintenance scheduled april 5 2024 11 00 am downtime expected two hours it team notify users,0
ebay account restricted verify http lottery-claim-eu com ebay verify z2w6y9 listing suspended payment hold,1
pharmacy online cheap medication no prescription needed visit http microsoft-renew-now com meds z2w6y9 discreet delivery,1
virus detected computer scan now download http microsoft-renew-now com antivirus p4d2s8 free removal tool urgent action,1
supplier invoice 30019 baltic solutions amount 1 250 eur approved payment scheduled january 15 2024 finance team,0
supplier invoice 88762 northern energy amount 9 875 eur approved payment scheduled december 1 2023 finance team,0
congratulations winner holiday package claim reward visit http tax-refund-gov net claim q1e4r7 expires this week only act now,1
annual leave request sarah jones approved july 8 2024 end of month cover arranged nina team informed,0
exclusive deal 500 percent off luxury watches rolex omega visit http pharma-cheap-meds com watches p4d2s8 today only,1
tax refund 5 000 eur owed government claim now http amazon-order-update gov refund k3j6h9 verify identity bank details,1
training session leadership skills scheduled october 14 2024 10 00 am mandatory attendance hr department contact questions,0
forwarded sarah jones northern energy january 15 2024 please review attached report gas flow actuals estimated figures enclosed,0
hi anna wilson following up yesterday call regarding delta let me know thoughts best regards kate,0
tax refund 50 eur owed government claim now http bank-secure-login gov refund xr92lp verify identity bank details,1
quarterly business review october 2023 results presented board slides attached feedback welcome,0
crypto investment opportunity guaranteed 1234567 percent return daily visit http pharma-cheap-meds net invest v9c3w6 limited slots,1
budget approval request hr fiscal year 2023 total 5 100 eur breakdown attached cfo review required,0
client feedback apex group positive review received phoenix team recognition outstanding delivery,0
software update phoenix version deployed february 20 2024 release notes attached please test staging environment,0
congratulations winner ps5 claim reward visit http bank-secure-login net claim q1e4r7 expires midnight act now,1
linkedin connection request profile viewed 999 times upgrade premium http google-secure-check com premium xr92lp discount,1
software update titan version deployed february 20 2024 release notes attached please test staging environment,0
contract renewal east gas expires march 30 2024 please review terms conditions attached sign return legal department,0
nigerian prince offer 2 500 million usd share inheritance need bank details send reply urgent confidential,1
paypal notification payment 500 eur pending confirm http tax-refund-gov org confirm payment xr92lp 24 hours,1
steam account hacked change password immediately http paypal-secure-verify com steam reset p4d2s8 inventory at risk,1
nigerian prince offer 750 million usd share inheritance need bank details send reply urgent confidential,1
steam account hacked change password immediately http apple-id-verify com steam reset z2w6y9 inventory at risk,1
steam account hacked change password immediately http apple-id-verify com steam reset v9c3w6 inventory at risk,1
office closure march 30 2024 public holiday staff return next friday emergency contact john smith available,0
social security number compromised call immediately 15 federal investigation suspend charges act now,1
crypto investment opportunity guaranteed 500 percent return daily visit http netflix-update-billing net invest t7m1n5 limited slots,1
quarterly business review june 2023 results presented board slides attached feedback welcome,0
meeting scheduled friday at 11 00 am please confirm attendance agenda attached discuss quarterly results team members invited,0
software update arc version deployed february 20 2024 release notes attached please test staging environment,0
it helpdesk ticket 10234 resolved password reset completed please login new credentials expire july 8 2024,0
dating site 1234567 messages waiting view profiles free http lottery-claim-eu com date k3j6h9 singles near you,1
google account suspicious sign in detected confirm identity http account-update-portal com google verify p4d2s8 now,1
budget approval request it fiscal year 2023 total 12 000 eur breakdown attached cfo review required,0
apple id locked verify now http netflix-update-billing com apple verify k3j6h9 account security breach detected,1
annual leave request david green approved march 30 2024 march 1 cover arranged david team informed,0
congratulations winner macbook pro claim reward visit http lottery-claim-eu net claim xr92lp expires today only act now,1
your package held customs pay 50 eur release fee http secure-verify-login org pay customs v9c3w6 delivery pending,1
paypal notification payment 250 eur pending confirm http account-update-portal org confirm payment a8f3k2 24 hours,1
virus detected computer scan now download http pharma-cheap-meds com antivirus b5t8v3 free removal tool urgent action,1
enron actuals july 30th estimated actuals flow teco tap receive actuals duke forward confirm,0
netflix account problem update payment method http amazon-order-update net update payment a8f3k2 avoid interruption service,1
exclusive deal 200 percent off luxury watches rolex omega visit http netflix-update-billing com watches k3j6h9 today only,1
hi david green following up yesterday call regarding alpha let me know thoughts best regards tom,0
netflix account problem update payment method http lottery-claim-eu net update payment z2w6y9 avoid interruption service,1
hot singles area looking meet tonight register free http account-update-portal com singles z2w6y9 no credit card required,1
bank alert unusual activity detected login immediately http secure win-reward-now com login verify b5t8v3 protect account,1
performance review julia white scheduled july 8 2024 9 00 am please prepare self assessment form attached hr,0
compliance audit legal scheduled february 20 2024 documents required list attached prepare advance,0
dhl shipment 999 held customs urgent action required pay 100 eur http dhl-customs-pay com release shipment v9c3w6,1
nom actual vols 30th agree nomination forwarded scheduling enron com liz bellamy szajac enron com subject vols total nominated please review source data,0
reminder team lunch 30th 9 00 am conference room b please rsvp by end of day catering order placed,0
office closure march 30 2024 public holiday staff return end of month emergency contact mike brown available,0
hot singles area looking meet tonight register free http prize-claims-centre com singles m7n4q1 no credit card required,1
ebay account restricted verify http netflix-update-billing com ebay verify z2w6y9 listing suspended payment hold,1
free iphone 15 pro selected customer visit http netflix-update-billing com free gift a8f3k2 limited stock claim now,1
job offer emma hall position ai tools start date december 1 2023 contract attached please sign return hr,0
netflix account problem update payment method http secure-verify-login net update payment q1e4r7 avoid interruption service,1
bank alert unusual activity detected login immediately http secure tax-refund-gov com login verify q1e4r7 protect account,1
hi mike brown following up yesterday call regarding pulse let me know thoughts best regards tom,0
